0.1215620040893555,NaN,NaN,0.001841999939642847,-0.001515999436378479,-0.002401999999989357,-0.04894625788902425,0.001565595245623953,7.203306028950423
0.19681715965271,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
0.2256550788879395,NaN,NaN,0.00189199997112155,-0.001326999627053738,-0.002440000000007103,-0.04898722076656856,0.001555070910234428,7.203280739129561
0.2988951206207275,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
0.3218841552734375,NaN,NaN,0.002020999905653298,-0.001151999458670616,-0.002500999999995202,-0.04895727091660433,0.001564897113923156,7.203278679641044
0.4008631706237793,0,-0.1313668876530927,NaN,NaN,NaN,NaN,NaN,NaN
0.4259819984436035,NaN,NaN,0.002203999902121723,-0.0009810002520680428,-0.002555000000000973,-0.0489352623147367,0.001571040672890176,7.203289919561427
0.5009629726409912,NaN,NaN,0.002345999935641885,-0.0008600000292062759,-0.00263599999999542,-0.04893873551994816,0.001571860977638613,7.203290268627278
0.5028209686279297,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
0.6048240661621094,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
0.6259939670562744,NaN,NaN,0.002563999965786934,-0.0006229998543858528,-0.002690999999998667,-0.04892412711410896,0.00158805763309712,7.20325787531636
0.7068121433258057,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
0.7206809520721436,NaN,NaN,0.002754000015556812,-0.0004159994423389435,-0.002745000000004438,-0.0489614422535166,0.001580168744878106,7.20324970717546
0.8088159561157227,0,-0.1313668876530927,NaN,NaN,NaN,NaN,NaN,NaN
0.8263399600982666,NaN,NaN,0.002958999946713448,-0.0001719994470477104,-0.002830999999986261,-0.04895655533161102,0.00157290817518981,7.203248537804861
0.9107661247253418,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
0.9209120273590088,NaN,NaN,0.003121000016108155,8.399970829486847e-005,-0.002911000000011654,-0.04897205385536874,0.001588459058825079,7.203236180873758
1.000133037567139,NaN,NaN,0.003295999951660633,0.0002840002998709679,-0.00295499999998583,-0.04895042922593652,0.001573780839815807,7.203220752163171
1.012779951095581,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
1.114770174026489,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
1.121618032455444,NaN,NaN,0.003483999986201525,1.600012183189392e-005,-0.002024000000005799,-0.04889731885679834,0.001576171940891039,7.20325407049859
1.216772079467773,0,-0.1313668876530927,NaN,NaN,NaN,NaN,NaN,NaN
1.225618124008179,NaN,NaN,0.003720999928191304,0.000430000014603138,-0.0020539999999869,-0.04901626304532175,0.001592560582567266,7.20326452502081
1.318809986114502,0,-0.1313668876530927,NaN,NaN,NaN,NaN,NaN,NaN
1.321926116943359,NaN,NaN,0.003679999965243042,0.0009220000356435776,-0.002131999999988921,-0.04907499337465135,0.001548927351267408,7.203213107621046
1.420834064483643,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
1.426323175430298,NaN,NaN,0.003738999948836863,0.001377000473439693,-0.002211999999985892,-0.04909119003010986,0.001573082708115009,7.203171446611801
1.501156091690063,NaN,NaN,0.004061999963596463,0.001648999750614166,-0.00220400000000609,-0.04913353171776325,0.001527494708052917,7.203186491349953
1.522777080535889,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
1.624792098999023,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
1.626019954681396,NaN,NaN,0.004406999913044274,0.001811000518500805,-0.00232099999999491,-0.04901235350779728,0.001615581475401071,7.203272396455737
1.722295999526978,NaN,NaN,0.004283999907784164,0.002035000361502171,-0.002295000000003711,-0.04899291053993007,0.001565438165991274,7.203271960123423
1.726739168167114,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
1.826105117797852,NaN,NaN,0.004179999930784106,0.002443999983370304,-0.002455999999995129,-0.04908104966715578,0.00161264932225772,7.203144847794
1.828729152679443,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
1.920259952545166,NaN,NaN,0.004490999970585108,0.002992000430822372,-0.002447999999986905,-0.04903851599328467,0.001576503553448918,7.20308922415074
1.9307861328125,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
2.00049901008606,NaN,NaN,0.005001000012271106,0.003434999845921993,-0.002442000000002054,-0.04893770577568948,0.001539520026599158,7.203156977832302
2.032700061798096,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
2.120867013931274,NaN,NaN,0.004602000000886619,0.001245000399649143,-0.002956000000011727,-0.04880666645544975,0.001525819191971003,7.203327950285827
2.134754180908203,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
2.226044178009033,NaN,NaN,0.004471999942325056,0.001614999957382679,-0.002855000000010932,-0.04895269815396412,0.001543202671320866,7.203242481512357
2.236654996871948,0,-0.1313689112784702,NaN,NaN,NaN,NaN,NaN,NaN
2.321899175643921,NaN,NaN,0.004278999986127019,0.002164999954402447,-0.002975999999989654,-0.04882076871580586,0.001457943337360943,7.203126294944052
